fiscal_year,Query_Run_Date,Customer,popStatecode,StartYearObligatedAmount,StartYearbaseandexercisedoptionsvalue,StartYearMaxOfbaseandalloptions,CountOfPIID,CountofModnumber,SumOfobligatedAmount,SumOfnumberOfActions
2009,35:17.9,Defense,IL,Less than $250 thousand,$5 - <$25 million,$25 - <$100 million,1,1,223266.03,1
2011,35:17.9,Defense,IL,$1 - <$5 million,Deobligation,Deobligation,2,2,5543842,2
2009,35:17.9,Defense,IL,$5 - <$25 million,$250 thousand - <$1 million,Deobligation,2,20,19830723.85,20
2010,35:17.9,Defense,IL,Less than $250 thousand,Less than $250 thousand,Zero value,129,203,7919996.74,204
2009,35:17.9,Defense,IL,$1 - <$5 million,$250 thousand - <$1 million,Deobligation,1,8,1611088.07,8
2007,35:17.9,Defense,IL,Less than $250 thousand,Less than $250 thousand,Zero value,26,43,2285660.65,43
2010,35:17.9,Defense,IL,Less than $250 thousand,$250 thousand - <$1 million,Less than $250 thousand,1,6,248935.59,6
2008,35:17.9,Defense,IL,Deobligation,Less than $250 thousand,Less than $250 thousand,3,9,-38185.42,11
2003,35:17.9,Defense,IL,$5 - <$25 million,Zero value,Zero value,75,361,714761766,893
2007,35:17.9,Defense,IL,$25 - <$100 million,Zero value,Zero value,1,5,30566935.11,6
2011,35:17.9,Defense,IL,$250 thousand - <$1 million,$1 - <$5 million,Less than $250 thousand,1,7,930149.87,7
2012,35:17.9,Defense,IL,$1 - <$5 million,$250 thousand - <$1 million,$250 thousand - <$1 million,3,14,5288782.3,14
2012,35:17.9,Defense,IL,Less than $250 thousand,Zero value,Zero value,87,147,5647753.42,147
2010,35:17.9,Defense,IL,$1 - <$5 million,Deobligation,Deobligation,2,13,5239409.16,13
2002,35:17.9,Defense,IL,Zero value,Zero value,$250 thousand - <$1 million,24,24,0,24
2012,35:17.9,Defense,IL,Less than $250 thousand,Less than $250 thousand,Zero value,167,222,6514268.11,222
2004,35:17.9,Defense,IL,$1 - <$5 million,Zero value,Zero value,284,591,593477793.8,920
2005,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,$1 - <$5 million,2,3,1044149,3
2013,35:17.9,Defense,IL,Zero value,Less than $250 thousand,Less than $250 thousand,77,89,0,103
2012,35:17.9,Defense,IL,$25 - <$100 million,$25 - <$100 million,Deobligation,1,14,73450857.54,14
2013,35:17.9,Defense,IL,Zero value,Zero value,$250 thousand - <$1 million,2,2,0,2
2007,35:17.9,Defense,IL,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,14,47,43614057.8,50
2007,35:17.9,Defense,IL,Less than $250 thousand,Deobligation,Deobligation,4,8,236138.7,8
2006,35:17.9,Defense,IL,Zero value,Less than $250 thousand,$250 thousand - <$1 million,3,3,0,3
2005,35:17.9,Defense,IL,$250 thousand - <$1 million,Zero value,Deobligation,1,4,318000,4
2012,35:17.9,Defense,IL,$5 - <$25 million,$1 - <$5 million,$1 - <$5 million,4,24,47321228.87,24
2009,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,$1 - <$5 million,381,782,821817229,30980
2010,35:17.9,Defense,IL,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,12,46,32179319,46
2011,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,Less than $250 thousand,1,13,17515978.19,13
2010,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,Deobligation,9,39,20363186.92,39
2008,35:17.9,Defense,IL,Zero value,Zero value,Deobligation,2,2,0,2
2007,35:17.9,Defense,IL,Deobligation,$25 - <$100 million,$1 - <$5 million,1,1,-775.26,1
2008,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,$25 - <$100 million,1,1,538027.57,1
2011,35:17.9,Defense,IL,Zero value,Zero value,$250 thousand - <$1 million,1,1,0,1
2010,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,Less than $250 thousand,16,56,7795319.22,56
2009,35:17.9,Defense,IL,Less than $250 thousand,$5 - <$25 million,$5 - <$25 million,3,3,243500,3
2011,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,986,1600,467497167.3,42353
2013,35:17.9,Defense,IL,Less than $250 thousand,$5 - <$25 million,$5 - <$25 million,1,1,40000,1
2013,35:17.9,Defense,IL,$250 thousand - <$1 million,Deobligation,Deobligation,6,13,3419042.023,13
2002,35:17.9,Defense,IL,Zero value,Zero value,$25 - <$100 million,6,6,0,6
2007,35:17.9,Defense,IL,$5 - <$25 million,$25 - <$100 million,$100 - <$500 million,1,1,15203950.64,2148
2011,35:17.9,Defense,IL,Zero value,Zero value,Deobligation,2,3,0,3
2007,35:17.9,Defense,IL,Zero value,Less than $250 thousand,$250 thousand - <$1 million,1,1,0,1
2007,35:17.9,Defense,IL,$1 - <$5 million,Zero value,Zero value,82,421,172538525.8,421
2006,35:17.9,Defense,IL,Less than $250 thousand,$250 thousand - <$1 million,Less than $250 thousand,1,2,56665,2
2010,35:17.9,Defense,IL,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,5,6,0,6
2007,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,$100 - <$500 million,4,4,7035809.13,1508
2006,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,$5 - <$25 million,2,2,4316089,2
2010,35:17.9,Defense,IL,Zero value,Less than $250 thousand,$250 thousand - <$1 million,5,5,0,5
2005,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,Less than $250 thousand,1,4,590591,4
2008,35:17.9,Defense,IL,$1 - <$5 million,Deobligation,$250 thousand - <$1 million,1,2,2545300,2
2011,35:17.9,Defense,IL,$250 thousand - <$1 million,Zero value,Zero value,56,163,27197741.09,163
2010,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,Deobligation,3,16,34079758.92,16
2008,35:17.9,Defense,IL,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,5,6,0,6
2013,35:17.9,Defense,IL,$1 - <$5 million,Less than $250 thousand,Less than $250 thousand,3,11,6173761.81,11
2009,35:17.9,Defense,IL,Zero value,Less than $250 thousand,$250 thousand - <$1 million,9,9,0,9
2007,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,$25 - <$100 million,1,1,3321600,1
2007,35:17.9,Defense,IL,Less than $250 thousand,Less than $250 thousand,$1 - <$5 million,10,10,1458085.74,1312
2009,35:17.9,Defense,IL,$5 - <$25 million,$250 thousand - <$1 million,$250 thousand - <$1 million,1,10,6798533.72,10
2006,35:17.9,Defense,IL,Deobligation,Deobligation,Zero value,1,1,-36131.87,1
2007,35:17.9,Defense,IL,$5 - <$25 million,$25 - <$100 million,$25 - <$100 million,4,6,77310943,8
2012,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,Deobligation,1,3,9675749.88,3
2006,35:17.9,Defense,IL,Less than $250 thousand,$250 thousand - <$1 million,$250 thousand - <$1 million,4,13,265050,13
2008,35:17.9,Defense,IL,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,14,56,46172039,61
2012,35:17.9,Defense,IL,$250 thousand - <$1 million,Zero value,Zero value,44,111,19461100.56,111
2008,35:17.9,Defense,IL,Zero value,$1 - <$5 million,$5 - <$25 million,1,1,0,1
2012,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,Less than $250 thousand,13,48,7715425.84,48
2006,35:17.9,Defense,IL,Zero value,Zero value,Less than $250 thousand,18,18,0,18
2005,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,$5 - <$25 million,1,1,4565487,1
2009,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,Less than $250 thousand,16,81,31801685.24,81
2007,35:17.9,Defense,IL,$1 - <$5 million,Less than $250 thousand,Less than $250 thousand,1,2,1712119,2
2013,35:17.9,Defense,IL,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,1,1,0,1
2007,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,Deobligation,1,1,628141,1
2004,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,$5 - <$25 million,1,1,2936055,1
2008,35:17.9,Defense,IL,Zero value,Deobligation,Deobligation,2,3,0,3
2011,35:17.9,Defense,IL,$1 - <$5 million,$5 - <$25 million,$1 - <$5 million,1,4,3423189.59,4
2013,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,Deobligation,13,54,7892868.656,54
2011,35:17.9,Defense,IL,$5 - <$25 million,$25 - <$100 million,$25 - <$100 million,3,16,31263451.89,16
2012,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,$25 - <$100 million,10,33,114179982.9,33
2010,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,962,1540,456020803.3,42873
2007,35:17.9,Defense,IL,$250 thousand - <$1 million,$1 - <$5 million,$5 - <$25 million,9,10,6029420.12,4658
2004,35:17.9,Defense,IL,Less than $250 thousand,Less than $250 thousand,Zero value,1,5,11246,5
2011,35:17.9,Defense,IL,$1 - <$5 million,$25 - <$100 million,$25 - <$100 million,2,2,5795474,2
2009,35:17.9,Defense,IL,Zero value,$1 - <$5 million,$1 - <$5 million,4,5,0,5
2011,35:17.9,Defense,IL,$250 thousand - <$1 million,$1 - <$5 million,$5 - <$25 million,2,7,1159048.08,7
2007,35:17.9,Defense,IL,Zero value,Deobligation,Deobligation,15,16,0,16
2013,35:17.9,Defense,IL,Zero value,Less than $250 thousand,Zero value,4,5,0,5
2009,35:17.9,Defense,IL,Zero value,Deobligation,Deobligation,2,3,0,3
2009,35:17.9,Defense,IL,Less than $250 thousand,$250 thousand - <$1 million,$1 - <$5 million,1,1,249900,1
2013,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,Less than $250 thousand,17,63,8247622.297,63
2002,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,$5 - <$25 million,1,1,4989000,1
2006,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,9,22,85439750,22
2010,35:17.9,Defense,IL,Deobligation,Deobligation,Zero value,4,4,-59387.76,4
2011,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,Less than $250 thousand,17,58,7641855.96,58
2002,35:17.9,Defense,IL,Zero value,Zero value,$5 - <$25 million,7,7,0,7
2007,35:17.9,Defense,IL,Zero value,$1 - <$5 million,$5 - <$25 million,2,3,0,3
2009,35:17.9,Defense,IL,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,8,33,22249391.5,33
2008,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,Deobligation,5,12,2503779.12,12
2009,35:17.9,Defense,IL,Zero value,Zero value,$1 - <$5 million,1,2,0,3
2012,35:17.9,Defense,IL,Zero value,Zero value,$250 thousand - <$1 million,2,2,0,2
2013,35:17.9,Defense,IL,$1 - <$5 million,$25 - <$100 million,$25 - <$100 million,1,2,3653372,2
2007,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,751,1186,369468167.8,3483
2012,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,$250 thousand - <$1 million,4,14,31996424.96,14
2006,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,$250 thousand - <$1 million,1,8,11220756,8
2006,35:17.9,Defense,IL,Zero value,Deobligation,Deobligation,1,1,0,1
2009,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,$25 - <$100 million,4,11,57807848.17,11
2012,35:17.9,Defense,IL,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,6,21,16608496.46,21
2011,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,$250 thousand - <$1 million,9,65,19031172.65,76
2003,35:17.9,Defense,IL,Less than $250 thousand,Less than $250 thousand,Zero value,1,4,10800,4
2010,35:17.9,Defense,IL,Zero value,Less than $250 thousand,Less than $250 thousand,66,73,0,73
2009,35:17.9,Defense,IL,$100 - <$500 million,$100 - <$500 million,$100 - <$500 million,7,48,1426593393,74
2009,35:17.9,Defense,IL,Less than $250 thousand,Deobligation,Deobligation,8,17,240710.07,17
2009,35:17.9,Defense,IL,Zero value,Less than $250 thousand,Zero value,1,4,0,4
2008,35:17.9,Defense,IL,$250 thousand - <$1 million,Less than $250 thousand,Less than $250 thousand,6,27,2544184.84,27
2010,35:17.9,Defense,IL,Less than $250 thousand,Zero value,Deobligation,3,10,286183.78,10
2013,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,$25 - <$100 million,1,4,10402767.37,4
2012,35:17.9,Defense,IL,Less than $250 thousand,$250 thousand - <$1 million,Less than $250 thousand,1,5,137195.89,5
2011,35:17.9,Defense,IL,Zero value,Less than $250 thousand,Less than $250 thousand,102,116,0,118
2013,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,$1 - <$5 million,233,597,480008553.8,662
2006,35:17.9,Defense,IL,$1 - <$5 million,$250 thousand - <$1 million,Zero value,3,13,4543745.78,13
2013,35:17.9,Defense,IL,$250 thousand - <$1 million,Less than $250 thousand,Zero value,2,6,632061.3438,6
2012,35:17.9,Defense,IL,$1 - <$5 million,Deobligation,Deobligation,3,14,7304957.94,14
2011,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,Zero value,18,34,7349777.73,34
2012,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,90,245,1074625624,29540
2010,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,$250 thousand - <$1 million,8,77,16091195.51,77
2009,35:17.9,Defense,IL,Zero value,$1 - <$5 million,$5 - <$25 million,1,1,0,1
2008,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,Deobligation,2,10,22933157.8,10
2010,35:17.9,Defense,IL,$250 thousand - <$1 million,Zero value,Zero value,56,143,25920505.52,143
2008,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,$25 - <$100 million,3,7,39094983,7
2003,35:17.9,Defense,IL,Zero value,Zero value,$5 - <$25 million,18,18,0,18
2009,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,$5 - <$25 million,3,7,1806616.98,7
2013,35:17.9,Defense,IL,Zero value,Zero value,Zero value,1169,1695,0,1702
2006,35:17.9,Defense,IL,$1 - <$5 million,Less than $250 thousand,Less than $250 thousand,3,36,6327920,36
2009,35:17.9,Defense,IL,Deobligation,Less than $250 thousand,Less than $250 thousand,2,2,-4800.16,2
2013,35:17.9,Defense,IL,Deobligation,Deobligation,Less than $250 thousand,2,10,-3966.0599,10
2008,35:17.9,Defense,IL,$1 - <$5 million,$250 thousand - <$1 million,$1 - <$5 million,1,5,1256408.18,5
2011,35:17.9,Defense,IL,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,4,14,9018198,14
2013,35:17.9,Defense,IL,Zero value,$1 - <$5 million,$5 - <$25 million,2,3,0,3
2013,35:17.9,Defense,IL,$100 - <$500 million,$100 - <$500 million,$100 - <$500 million,2,67,323147411.6,96
2002,35:17.9,Defense,IL,$250 thousand - <$1 million,Zero value,Zero value,543,762,256198148,889
2005,35:17.9,Defense,IL,$1 - <$5 million,Zero value,Zero value,344,741,736552673,34957
2008,35:17.9,Defense,IL,Greater than $500 million,Greater than $500 million,Greater than $500 million,4,23,3328759651,23
2013,35:17.9,Defense,IL,$250 thousand - <$1 million,$25 - <$100 million,Zero value,1,4,311881,4
2000,35:17.9,Defense,IL,$5 - <$25 million,Zero value,Zero value,34,133,346522938,143
2009,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,Zero value,1,2,1255680,2
2010,35:17.9,Defense,IL,$250 thousand - <$1 million,Less than $250 thousand,Deobligation,1,4,636148.6,4
2008,35:17.9,Defense,IL,$5 - <$25 million,$1 - <$5 million,$1 - <$5 million,3,18,36543506.89,18
2013,35:17.9,Defense,IL,$5 - <$25 million,Zero value,Zero value,3,38,17369224,38
2007,35:17.9,Defense,IL,$25 - <$100 million,$100 - <$500 million,$100 - <$500 million,1,5,81160000,5
2011,35:17.9,Defense,IL,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,3,4,0,4
2012,35:17.9,Defense,IL,Greater than $500 million,Greater than $500 million,Greater than $500 million,3,8,1974074001,8
2009,35:17.9,Defense,IL,Zero value,Zero value,Zero value,1066,1477,0,1489
2007,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,68,173,655384940.1,3907
2012,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,Zero value,13,49,22060927.55,50
2008,35:17.9,Defense,IL,Zero value,Less than $250 thousand,Deobligation,1,4,0,4
2009,35:17.9,Defense,IL,$250 thousand - <$1 million,$1 - <$5 million,$1 - <$5 million,11,24,7034914.32,27
2012,35:17.9,Defense,IL,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,4,5,0,5
2007,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,Deobligation,1,4,1451749,4
2010,35:17.9,Defense,IL,Less than $250 thousand,$250 thousand - <$1 million,$250 thousand - <$1 million,11,35,1486179.3,35
2011,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,101,294,1099673136,30677
2013,35:17.9,Defense,IL,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,11,42,35273049.03,42
2005,35:17.9,Defense,IL,Less than $250 thousand,Less than $250 thousand,$1 - <$5 million,1,1,231945.6,1
2004,35:17.9,Defense,IL,$1 - <$5 million,$5 - <$25 million,$5 - <$25 million,1,1,1100000,1
2000,35:17.9,Defense,IL,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,2,2,76489,2
2005,35:17.9,Defense,IL,$5 - <$25 million,Zero value,Zero value,91,334,908857015.3,18638
2007,35:17.9,Defense,IL,$1 - <$5 million,$1 - <$5 million,$5 - <$25 million,26,52,57545249.96,13844
2011,35:17.9,Defense,IL,$1 - <$5 million,Less than $250 thousand,Deobligation,1,8,1207766.38,8
2007,35:17.9,Defense,IL,Zero value,$250 thousand - <$1 million,$250 thousand - <$1 million,5,5,0,5
2013,35:17.9,Defense,IL,Less than $250 thousand,$5 - <$25 million,$25 - <$100 million,1,2,219802,2
2009,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,$5 - <$25 million,118,321,1282022501,27220
2013,35:17.9,Defense,IL,$25 - <$100 million,Less than $250 thousand,Less than $250 thousand,1,10,35552302,10
2010,35:17.9,Defense,IL,Zero value,Zero value,Zero value,1079,1510,0,1513
2008,35:17.9,Defense,IL,Deobligation,Deobligation,Zero value,1,1,-12070,1
2007,35:17.9,Defense,IL,Deobligation,Deobligation,Less than $250 thousand,1,1,-40,1
2011,35:17.9,Defense,IL,$250 thousand - <$1 million,$1 - <$5 million,$250 thousand - <$1 million,2,7,1588236.13,7
2005,35:17.9,Defense,IL,$25 - <$100 million,$100 - <$500 million,$100 - <$500 million,1,30,44521000,60
2002,35:17.9,Defense,IL,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,8,11,162000.57,11
2013,35:17.9,Defense,IL,Less than $250 thousand,Less than $250 thousand,Zero value,167,264,7585217.146,264
2008,35:17.9,Defense,IL,Less than $250 thousand,Deobligation,Deobligation,4,9,322923.6,9
2003,35:17.9,Defense,IL,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,7,9,184053.1,9
2009,35:17.9,Defense,IL,$1 - <$5 million,Less than $250 thousand,Less than $250 thousand,5,26,9452171.71,26
2002,35:17.9,Defense,IL,$1 - <$5 million,Zero value,$1 - <$5 million,1,10,4318449,10
2011,35:17.9,Defense,IL,Zero value,$1 - <$5 million,$5 - <$25 million,2,4,0,4
2010,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,Zero value,27,67,12925262.48,67
2009,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,$250 thousand - <$1 million,945,1508,448042221.2,38597
2008,35:17.9,Defense,IL,$250 thousand - <$1 million,$250 thousand - <$1 million,$5 - <$25 million,16,20,8405291.36,6912
2009,35:17.9,Defense,IL,$1 - <$5 million,Deobligation,Deobligation,4,18,10359200.43,19
2012,35:17.9,Defense,IL,$250 thousand - <$1 million,Deobligation,Deobligation,5,16,3171579.03,16
2006,35:17.9,Defense,IL,Less than $250 thousand,Deobligation,Zero value,1,2,143450,2
2007,35:17.9,Defense,IL,Greater than $500 million,Greater than $500 million,Greater than $500 million,1,12,701715269,12
2006,35:17.9,Defense,IL,Less than $250 thousand,Less than $250 thousand,Less than $250 thousand,3855,4203,94498829.97,4306
2006,35:17.9,Defense,IL,Zero value,$5 - <$25 million,$25 - <$100 million,1,5,0,5
2007,35:17.9,Defense,IL,$5 - <$25 million,$5 - <$25 million,$100 - <$500 million,2,2,19246602.51,2647
2013,35:17.9,Defense,IL,Less than $250 thousand,$1 - <$5 million,$5 - <$25 million,3,5,252686,5
2010,35:17.9,Defense,IL,$1 - <$5 million,Zero value,Deobligation,1,4,2253018.77,4
2007,35:17.9,Defense,IL,Deobligation,Deobligation,Zero value,1,2,-1916.75,2
2006,35:17.9,Defense,IL,Zero value,Zero value,Zero value,309,492,0,492
2011,35:17.9,Defense,IL,Less than $250 thousand,$250 thousand - <$1 million,$250 thousand - <$1 million,11,15,997365.01,16
2010,35:17.9,Defense,IL,$5 - <$25 million,$25 - <$100 million,$25 - <$100 million,1,2,14783865,3
2008,35:17.9,Defense,IL,Less than $250 thousand,$250 thousand - <$1 million,$1 - <$5 million,2,5,442523,5
2009,35:17.9,Defense,IL,Zero value,Less than $250 thousand,Less than $250 thousand,104,121,0,121
2008,35:17.9,Defense,IL,$1 - <$5 million,Zero value,Zero value,62,403,127703925,404
2011,35:17.9,Defense,IL,Zero value,$5 - <$25 million,$25 - <$100 million,2,2,0,4
2009,35:17.9,Defense,IL,$250 thousand - <$1 million,Less than $250 thousand,Less than $250 thousand,4,14,2378117.69,14
2005,35:17.9,Defense,IL,Zero value,Less than $250 thousand,$250 thousand - <$1 million,4,4,0,4
