"ContractingOfficeID","pNoEffComp","pEffComp","pPlatEnC","pPlatFnC","pPlatOther","pPlatLand","pPlatWnA","pPaltMnS","pPlatAir","pPlatVessel","pProducts","pServices","pRnD","pPscEnC","pPscOther","pPscFuels","pPscICT","pPscFRSnC","pPscPAMS","pPscERS","pPscEngines","pPscLnM","pPscMED","pPscMnS","pPscAir","pPscLand","pPscRnD","pPscShips","pPscCloth","pPriceFixed","pPriceTime","pPriceCost","pPriceOther","pFeeNone","pFeeRedermination","pFeeEPA","pFeeFixed","pFeeAward","pFeeIncentive","pFeeEffort","pIDV","pAward","pVehFSS","pVehSAC","pVehBPA","pVehPur","pVehDef","pVehMAC","pVehOIDV","pNoComp1Source","pCompNo Comp. (Unlabeled)","pComp1Offer","pComp2Offers","pComp3or4Offers","pComp5pOffers","pNoCompOther","pNoCompFollowOn","wavOffers","avOffers","lwavOffers","lavOffers","TotalValue","TotalCount","avSize","lavSize","MaxAnnualValue","ExcludeLow","ExcludeHigh"
"FA8601",0.38063350634977,0.61936649365023,0.0268709728402387,0.480007236054776,0.481916992539036,0.00053709911222768,0.00541744078251145,0,0.00480430995183517,0.000445948719374738,0.244356790258508,0.751213429280676,0.00442978046081563,0.0111441424617306,0.199897799484126,0.0217394978349718,0.00806615735150729,0.240019046977264,0.384613253328636,0.0787965929815388,0.00153794531190337,0.000309146898347875,0.0397183786417306,3.06737568809546e-05,0.000686290167754038,0.000236659081868033,0.00442978046081563,2.03975569455951e-06,0.0087725955052311,0.763767198565792,0.159656362619778,0.07657643881443,0,0.966552255546946,0,0.0226575187489855,0.00110350035332739,0.00952741113182542,0.00015931421891554,0,0.712656507279184,0.287343492720816,0.286602557873226,0.377440318269486,0.000383058559891971,0.0771110932489891,0.21404315083464,0.0444198212137666,0,0.0762451153298246,0.00760935179326678,0.258497187242819,0.114481455126479,0.27699466512995,0.229809418716414,0.034266904153334,0.00209590250791212,4.00606802767501,7.29754098360656,1.38299491435225,1.76526567288237,2682201022.8939,14793,181315.556201845,0.222649879172116,385959521.705069,FALSE,FALSE
"FA8602",0.915748016592752,0.0842519834072478,0.00143450171323003,-0.00118809728967959,0.00738897817398011,0,0,0,0.99236461740247,0,0.778147327982357,0.212583374745473,0.00926929727217034,0.00165495242880119,-0.00118809728967959,0,-0.000220450715571159,0,0.00738897817398011,0.205414847287064,0,0,0,0,0.777680472843235,0,0.00926929727217034,0,0,0.709220758908363,0.00812592735001985,0.282653313741617,0,0.6556128463301,0,0,0.280107340839895,0,0.0642798128300058,0,0.000727465867428428,0.999272534132572,-0.0103793765835749,0.00362513654743192,0,-0.00261764420057726,1.00368022094964,0.00588994940738418,-0.000198286120307978,0.611563050790277,0.304109003798061,-0.00676256556997731,0.0752947666745452,-0.000488507723662614,0.00944572445636519,0.00683852757439165,0,2.61033052819632,5.2,1.17166556398405,1.58391936035374,-84463095.9719465,87,-970840.183585592,1.94126183723268,-76154.0130151844,TRUE,TRUE
"FA8604",0.607853985732428,0.392146014267573,0.508684171391759,0.0754958806974144,0.343929471561769,0,0.000229428128774383,7.35458084259916e-05,0.0715738333528079,1.36690590494728e-05,0.250206885325498,0.747919519619278,0.00187359505522312,0.191370777464818,0.0581995408563383,0,0.315923217760679,0.016187087489468,0.415429680645065,0.000378161835643995,0.000114452566787425,0.000179110876417663,1.37188842311192e-06,0,0.000341090803283026,0,0.00187359505522312,0,1.9127578540877e-06,0.568827858307673,0.306617193600255,0.12439743652519,0.000157511566881389,0.90624696301625,0,4.93364230024067e-05,0.0915760042324555,0.00197018476141058,0,0.000157511566881389,0.819097533004995,0.180902466995005,0.228234334077518,0.244570152628912,0.00995363491368367,0.0630378974567226,0.118219537636513,0.267462746413944,0.0685216968727074,0.182780673457686,0.00472836797292326,0.261750682488386,0.147129957988032,0.126800832071235,0.11293842505864,0.158598649561632,0.00527241140146573,3.23768620931851,5.6353591160221,1.21280818117341,1.64281107116948,2880382597.89264,13446,214218.548110415,0.212046651523359,413983235.134284,FALSE,FALSE
"FA8606",0.408711493140724,0.591288506859276,0.000487947528476778,-0.000172485262826155,0.997764564310315,0,0,0,0.00191997342403414,0,0.312819184397049,0.327018611519036,0.360162204083915,0,0.000323844448431012,0,0.000487947528476778,6.91344043751812e-05,0.326339026959153,0.000122502627031088,0,0,0,0,0.000959378529002743,0,0.360162204083915,0,0.311535961419615,0.677353070348369,-0.00933208194863134,0.331979011600262,0,0.516619928644245,0,0,0.317753314239208,0,0.165626757116546,0,0.640493589389887,0.359506410610113,0.0127333948243244,0.636928202664609,0.000691749891561227,0.000717338146743253,0.35878907246337,-0.00985975799060762,0,0.00075697113396379,0,0.274474212767058,0.376858360396219,-0.00153442202579163,0.215964568488848,0.133480309239703,0,6.17796470896186,3.08064516129032,1.41393739083631,1.21366591369135,74475225.12209,135,551668.334237704,3.10795183591878,23828233.9278221,FALSE,TRUE
"FA8607",0.860113913874912,0.139886086125088,0.0539355033462076,0,0.0300810644545025,0,0.00667181098660256,-0.000196725316462801,0.90950834652915,0,0.910379888661071,3.67017686539613e-05,0.0895834095702746,0.0539355033462076,0.00325210466293937,0,0,0,0,3.67017686539613e-05,0,0.00667181098660256,0,-0.000196725316462801,0.846717194981785,0,0.0895834095702746,0,0,0.927232522561962,0.000881500899628326,0.0718859765384093,0,0.928207005987401,0,0,0.0553491345037648,-2.05205177701371e-05,0.0164643800266044,0,0.845455676593812,0.154544323406188,0,0.84301840137829,0,0,0.154544323406188,0.00243727521552219,0,0.799062922587816,0.000989092031684075,0.0533736353792063,0.0633497820122841,0.0765363041128038,0,0.00489284176576349,0.00179542211044189,2.11833357001601,1.56666666666667,1.10001028606213,0.903280235878508,1074757593.23406,216,4975729.59830584,4.21348409040826,296939891.550471,FALSE,FALSE
"FA8609",0.0020632373832229,0.997936762616777,0,0,0.000559490664109331,0,0,0,0.999440509335891,0,0.99809263973405,0.000559490664109331,0.00134786960184116,0,0,0,0,0,0.000559490664109331,0,0,0,0,0,0.99809263973405,0,0.00134786960184116,0,0,0.998616211725654,0,0.00138378827434651,0,0.000715367781381737,0,0,0.00134786960184116,0,0.997936762616777,0,0,1,0,0,0,0,1,0,0,0.000155877117272406,0,0.00134786960184116,0.997936762616777,0,0,0.000559490664109331,0,1.9986511654854,1.75,1.09806538333583,0.997246011641069,2123892976.76725,6,353982162.794541,14.6430815488252,1281332881.77089,FALSE,FALSE
"FA8611",0.992384906651535,0.00761509334846529,0,0,0.216369733154154,0,0,0,0.783630266845846,0,0.624481561438525,0.216369733154154,0.159148705407321,0,0,0,0,0,5.33669821161258e-07,0.216369199484333,0.100906944685001,0,0,0,0.523574616753524,0,0.159148705407321,0,0,0.545958733403449,0.0123592321269651,0.441682034469586,0,0.396080068272742,0,0.163176234504466,0.24192275001569,0.079836455724321,0.118984491482781,0,0.178750297093325,0.821249702906675,0,0.178750297093325,0,0,0.821249702906675,0,0,0.914210364495429,0,0.0781740084862843,0.00761509334846529,0,0,5.33669821161258e-07,0,1.0887720875999,1.78571428571429,0.729141164655628,1.01172690835922,33828228636.4168,484,69893034.372762,5.34127883743196,7351662778.88652,FALSE,FALSE
"FA8614",1.00008169435707,-8.16943570723772e-05,0,0.00591921416335762,0.000270818870200719,0,0,0,0.993809966966442,0,0.95307854457854,0.0012743564638058,0.0456470989576542,0,0.00619003303355834,0,0,0,6.54390441700263e-05,0.00120891741963578,6.35313796357796e-05,0,0,0,0.946824980165346,0,0.0456470989576542,0,0,0.919082617362378,0.00696049176471235,0.0705266805835943,0.00343021028931572,0.729169300942566,0,0.102741491439111,0.0364364279351315,0.113505814193024,0.014716755200852,0.00343021028931572,0.475094347757957,0.524905652242043,0.000460503141524212,0.474258425209482,0,3.16433802962428e-07,0.52528075521519,0,0,0.999313367273508,3.16207647105955e-07,4.796150684388e-05,-8.16943570723772e-05,0,0,0.000720049369073025,0,1.63008609564425,7.83333333333333,0.948625107447794,1.61984730492297,28236418411.4106,321,87963920.2847683,6.06144528012888,4882521171.56808,FALSE,FALSE
"FA8615",0.986677595942512,0.0133224040574877,0.0016718223701592,0.00418642264900356,0.0804673743695716,0,0.0117640286730722,0,0.901910351938193,0,0.915224147915156,0.0822798002095801,0.00249605187526436,0.00166056850148302,0.00199904153033962,0,0,0.00418642264900356,0.0740690019172652,0.00402437564331139,0,0.0108546864315394,0,0,0.900655865118446,0,0.00249605187526436,0,5.39863333472401e-05,0.876229670536199,0.0237747933813036,0.0999955360824975,0,0.868848283364683,0,0,0.0220789717148818,0,0.109072744920435,0,0.184521708201232,0.815478291798768,0,0.184521708201232,0,1.2091872718469e-05,0.81546619992605,0,0,0.23638066971522,0.00308991456030654,-3.98238192810203e-05,0.0133231339360693,0,0,0.747246105607685,0,1.99947114747128,2,1.09839785742038,1.08552528470629,9984546797.39384,806,12387775.1828708,2.94539051062822,2042401767.25783,FALSE,FALSE
"FA8616",0.992250366398039,0.00774963360196057,0.107826700683166,0.000237903080929495,0.0181961813176747,0,0,2.549406170037e-06,0.87373666551206,0,0.874500952096501,0,0.125499047903499,0,0.000237903080929495,0,0,0,0,0,0,0,0,0,0.874263049015572,0,0.125499047903499,0,0,0.338744475168309,0.0489260085098897,0.612329516321801,0,0.226430818339074,0,0,0.123805765232521,0.278453798408565,0.371309618019839,0,0.992691930817267,0.00730806918273318,0.000237903080929495,0.992380680637381,0,1.58715900769525e-06,0.00730648202372549,0,7.33470989564976e-05,0.992720611942772,-0.000543592643689273,7.33470989564976e-05,0.00774963360196057,0,0,0,0,1.99062414931589,1.6,1.09481070835687,0.936426245424844,3257282217.61858,311,10473576.2624392,4.94865826253978,600833918.283178,FALSE,FALSE
"FA8617",0.805015238353463,0.194984761646537,0,0,0.161034838231236,2.18170487511039e-06,0,0,0.838962980063889,0,0.789563665737216,0.210436334262784,0,0,0.00113653779584302,0,0,0,0.124568713038534,0.0858676212242501,0,0,0,0,0.788424946236498,2.18170487511039e-06,0,0,0,0.960483912344515,0.0196755308646197,0.0198405567908652,0,0.981588516094334,0,0,0.017061258085381,2.36043418945918e-05,0.00132662147839084,0,0.548659883365595,0.451340116634405,2.2502708733819e-06,0.548657633094721,0,3.59618467051642e-05,0.4513041547877,0,0,0.584136507732131,0,0.140130294690124,0.0767319487893395,0.0360400251952823,0.0569129984598163,0.106048225133306,0,2.70797464467288,4.43262411347518,1.15112807433797,1.51639397941373,5316540724.9093,355,14976171.0560825,4.67298795989736,911576370.036805,FALSE,FALSE
"FA8620",0.99817454472943,0.00182545527056999,0.250505728608678,0.00526916842785642,0.204913096864259,1.61199960328262e-05,0.00214438092826005,0.000482864474614947,0.533223014678231,0.0034456260220676,0.709257645214386,0.243853155011599,0.0468891997740148,0.21640672245241,0.00368644213815178,0,0.00260193296359246,0.00240157735489806,0.202474001177738,0.0363756435153705,0.00160159001005912,0.00153614568528492,0,0.000427999655982492,0.48214879144039,-1.67007690663394e-07,0.0468891997740148,0.0034456260220676,4.49481773025102e-06,0.652860134988395,0.00347071258502838,0.343519172523107,0.000149979903468848,0.590083765643254,0,0,0.249525330055155,0.0562616271759465,0.103979297222176,0.000149979903468848,0.735593462964389,0.264406537035611,0.00100935407226254,0.500192540109797,0,0.00014099456661099,0.264264647417626,8.89769553957699e-05,0.234303486878308,0.551631808667079,-4.46710033564797e-05,0.0318688448131941,0.000510093311245415,0.00127083527001612,6.5231219024692e-05,0.414697857722797,0,1.10190518265426,1.66883116883117,0.728478102124483,0.913062244325031,35605524701.8244,5949,5985127.70244149,0.731029542951985,5996432852.33949,FALSE,FALSE
"FA8621",0.34147832636847,0.65852167363153,0.00217736090192068,0,0.868921763576508,0,0.0406891489792193,0,0.0882117265423525,0,0.506548522697311,0.458424496949333,0.0350269803533558,9.44847228141904e-06,0.400835964525211,0,0.00216791242963926,0,0.342260530956473,0.11399605356322,0,0.0239522072678021,0,0.0167369417114172,0.0624680081431232,0,0.0350269803533558,0,0.00254595257747627,0.914115324501176,0.00129566937333179,0.0742744986530714,0.0103145074724206,0.875425587281248,0,0,0.0280399793629277,0.0174961530294563,0.0687237728539475,0.0103145074724206,0.605899204628249,0.394100795371751,9.45343232503621e-06,0.363293585724129,0,2.13869900829046e-05,0.394079408381668,0.242596165471795,0,0.237479969488291,3.85671534132934e-05,0.0552584212240222,0.166079855128231,0.268437409328126,0.224337679722817,0.0454498278233506,0.00291827013175006,4.46136384610264,4.19702602230483,1.55713795126025,1.49959780356983,5172666214.63567,1098,4710989.266517,1.845272794603,939833166.18268,FALSE,FALSE
"FA8622",0.400354353687313,0.599645646312686,0.00011508637384153,0,0.999726662091619,0,0.000106700013181329,0,5.15515213583501e-05,0,5.15515213583501e-05,0.999948448478642,0,0,0,0,0.00011508637384153,0,0.9998333621048,0,0,0,0,0,5.15515213583501e-05,0,0,0,0,0.571725744559185,0.397386388303574,0.0308878671372408,0,1,0,0,0,0,0,0,0.995025547561003,0.0049744524389973,0.258224841459672,0.070629360191496,0,2.09862326157658e-05,0.00495346620638154,0.666171345909835,0,0.00102573085777925,0,0.384556918434548,0.0718802184684176,0.100909759010755,0.426855668833514,0.0130045081882512,0.00176719620673511,6.11013098905172,6.87972508591065,1.59843627428808,1.8318371100621,1019814614.39346,2112,482866.768178719,1.25384670925128,163308864.288807,FALSE,FALSE
"FA8623",0.485599041722608,0.514400958277393,0.00293553164976354,0.994403048642645,0.00173441797947473,0.000573149942787296,0.000104840099701627,0,0.00024901168562761,0,0.0172210734696751,0.982778926530325,0,0.00293553164976354,0.01197545001254,0,0,0.980943984670535,0.00164144989282878,0.000193491966960723,0,0.000104840099701627,0,0,0.00024901168562761,0.000548311377012911,0,0,0.00140792864502934,0.519289186991202,0,0.480710813008798,0,0.664263735053963,0,0,0,0.335736264946037,0,0,0.00890111651318939,0.991098883486811,0.00921622062187328,-0.000315104108683899,0,0.00302405088515735,0.988074832601653,0,0,0.482780315326914,1.2740656960792e-05,0.00271158238443506,0.00114420094663412,0.00592624075711137,0.507330516573647,5.75212248303152e-05,3.68821294673446e-05,5.93388918785871,4.06382978723404,1.93181900392081,1.52923673685233,236732614.459355,204,1160453.99244782,3.4313914288869,40149171.7316172,FALSE,TRUE
"FA8625",0.849219850267099,0.150780149732901,0.0609387173261113,2.85912728165734e-05,0.019424916406058,0,0,0,0.919607774995014,0,0.88490573915116,0.0341828974552425,0.0809113633935973,0.0274152828642989,3.50625119449941e-05,0,0,0,0.0130788030532762,0.0211040944019664,0,0,0,0,0.857455393774916,0,0.0809113633935973,0,0,0.871902175388273,0.00857847511273738,0.119519349498989,0,0.685159437560137,0,0.0605875990462229,0.0103010361888946,0.094294932921955,0.14965699428279,0,0.175106114381709,0.824893885618291,0.000128205249646696,0.174273021775552,0,8.65788999032805e-05,0.824807306718388,0.000704887356510251,0,0.833985090397088,4.07153358420878e-05,0.0067947303752296,0.0722218184518606,0.0685639387765845,0.0100642512585436,0.00832945540485124,0,3.17841168857844,6.21186440677966,1.35282310180071,1.403659573252,27647612675.6915,1065,25960199.6954849,2.20553193680536,5075052959.0747,FALSE,FALSE
"FA8626",0.761529758949843,0.238470241050157,0.0615613843094537,0.0116565781323464,0.0147086134904163,0,0.000969093253609661,0.00352377179606551,0.907580559018109,0,0.961525826758916,0.0211903810504759,0.0172837921906084,0.0607071044744844,0.0117953985128882,0,3.0317307493979e-05,0,0.020609830064965,0.000550233678016926,0.738425271082593,0.000966712816228845,0,0,0.149631339872722,0,0.0172837921906084,0,0,0.874527266171497,0.0077805825330268,0.117433157382098,0.00025899391337859,0.528685550230806,0,0.354637409914672,0.016586975768532,0.082733230111269,0.017097840061343,0.00025899391337859,0.760946960171219,0.239053039828781,0.000146893476266671,0.709558563334486,0,1.54438203299368e-05,0.239037596008451,0.0512415033604666,0,0.672992125312881,-0.00137864193954293,0.00187653833472574,0.179574761390065,0.0591323835953121,0.00131022260340899,0.0666031162038566,0.0198894944992937,2.25900294215193,7.32075471698113,1.17010158277114,1.25268979490745,11631316504.3695,1250,9305053.20349558,1.6412200277512,2010538070.00786,FALSE,FALSE
"FA8627",1,0,0.00171947378430611,0,0.000416571324459379,0,0,0,0.997863954891235,0,0.642059306824684,0.344279728943445,0.0136609642318716,0,0,0,0,0,0.000416571324459379,0.343863157618985,0,0,0,0,0.642059306824684,0,0.0136609642318716,0,0,0.0177196141573621,5.87354633857161e-05,0.982221650379252,0,0.0177783496207478,0,0,0.0418659122710132,0.0391890336140307,0.901166704494208,0,1,0,0,1,0,0,0,0,0,0.656377419349842,-0.000657148293287118,0.344279728943445,0,0,0,0,0,1,2.07692307692308,0.693147180559945,0.920648031385622,899240445.379769,85,10579299.3574091,3.96602897278817,307888570.170421,FALSE,FALSE
"FA8628",0.998494705386423,0.00150529461357705,0,0,0.0210479002500446,0,0,0,0.978952099749955,0,0.962492910070646,0.0133879097212235,0.0241191802081303,0,0,0,0,0,2.42431095833063e-06,0.0133854854102651,0,0,0,0,0.962492910070646,0,0.0241191802081303,0,0,0.346578329237592,0.0167077807092281,0.63671389005318,0,0.364120918206676,0,0,0.29643111663709,9.99710498220548e-06,0.339437968051252,0,0.763642039825071,0.236357960174929,4.70096795013899e-05,0.762490170864861,0,2.42431095833063e-06,0.236355535863971,0.00110485928070875,0,0.998574426797057,-7.97214106341811e-05,0,0,0.00110485928070875,0.000400435332868295,0,0,3.92595259076994,4.2,1.5821327136,1.63365562543681,1906284852.94473,186,10248843.2954017,6.24675347972447,265940505.46641,FALSE,FALSE
"FA8629",0.450692038866425,0.549307961133575,0.131262102896219,0.0545160121335732,0.107527916893009,0.00299984824800113,0.138850206861715,0,0.561246627168201,0.00359728579928214,0.925391526274464,0.0155947097780348,0.0590137639475009,0.103918904600206,0.0553904612439865,0,0,0,0.00731927751474338,0.00827543226329142,0.00178248752825547,0.136046623301249,0,0,0.530653438281083,0.00299984824800113,0.0590137639475009,0.00640086935974851,0.0881988937119348,0.653862071151112,0.0112335578694803,0.334904370979407,0,0.671166223337606,0,0,0.0729131929763758,0.120301072497447,0.135619511188572,0,0.593791442424507,0.406208557575493,0.0109144439810625,0.470343115969965,0.0378398933026129,0.000583540797906894,0.405645344089707,0.0746736618587458,0,0.288391107025363,0.000235610976620246,0.0849884408590657,0.0164837717602886,0.402186786166522,0.136843711336173,0.0682230080065658,0.00264756386940242,9.08956451701888,12.4217391304348,1.46061512258324,1.44013190532319,978671052.978778,1780,549815.198302684,0.679681909040288,199400473.125968,FALSE,FALSE
